date,consumerloans
2018-07-04,804.1524689032767
2018-07-11,802.7445689032767
2018-07-18,803.7608689032767
2018-07-25,804.0536689032767
2018-08-01,803.9001689032767
2018-08-08,806.2438689032767
2018-08-15,806.1498689032767
2018-08-22,807.5236689032768
2018-08-29,808.2677689032766
2018-09-05,809.7101689032767
2018-09-12,808.9646689032767
2018-09-19,810.2444689032767
2018-09-26,809.4671689032767
2018-10-03,811.273837439914
2018-10-10,812.370137439914
2018-10-17,811.6582374399139
2018-10-24,812.870137439914
2018-10-31,815.364437439914
2018-11-07,814.193337439914
2018-11-14,816.222437439914
2018-11-21,817.732237439914
2018-11-28,820.5586374399139
2018-12-05,817.357437439914
2018-12-12,817.930737439914
2018-12-19,815.484937439914
2018-12-26,817.129937439914
2019-01-02,817.013068925248
2019-01-09,819.177568925248
2019-01-16,817.922168925248
2019-01-23,819.984268925248
2019-01-30,823.156368925248
2019-02-06,822.870068925248
2019-02-13,822.712068925248
2019-02-20,823.517168925248
2019-02-27,825.589468925248
2019-03-06,824.892468925248
2019-03-13,825.848568925248
2019-03-20,827.307068925248
2019-03-27,827.800968925248
2019-04-03,828.8373135189147
2019-04-10,828.3730135189147
2019-04-17,829.2346135189147
2019-04-24,828.8312135189148
2019-05-01,830.5302135189147
2019-05-08,832.1214135189147
2019-05-15,831.4458135189147
2019-05-22,832.0854135189147
2019-05-29,835.8662135189147
2019-06-05,835.4790135189147
2019-06-12,836.7469135189148
2019-06-19,835.1611135189147
2019-06-26,833.7153135189147
2019-07-03,832.9527671414464
2019-07-10,835.1829671414464
2019-07-17,834.7306671414464
2019-07-24,835.9611671414464
2019-07-31,839.4187671414463
2019-08-07,839.8409671414464
2019-08-14,840.6935671414464
2019-08-21,841.7087671414464
2019-08-28,840.4064671414463
2019-09-04,843.0230671414464
2019-09-11,841.2447671414463
2019-09-18,842.5747671414464
2019-09-25,841.8153671414464
2019-10-02,841.4569781467056
2019-10-09,842.1004781467057
2019-10-16,841.9157781467057
2019-10-23,842.1596781467058
2019-10-30,844.3718781467057
2019-11-06,844.0227781467057
2019-11-13,845.0210781467058
2019-11-20,843.6651781467058
2019-11-27,839.2223781467058
2019-12-04,842.2639781467058
2019-12-11,844.9538781467057
2019-12-18,843.4479781467057
2019-12-25,848.1335781467058
2020-01-01,848.6093278945843
2020-01-08,850.5293278945844
2020-01-15,849.0885278945844
2020-01-22,851.5908278945844
2020-01-29,852.4055278945843
2020-02-05,852.0556278945844
2020-02-12,852.2050278945844
2020-02-19,853.4029278945844
2020-02-26,854.5978278945844
2020-03-04,861.6704278945843
2020-03-11,861.4368278945844
2020-03-18,861.1432278945844
2020-03-25,848.9699278945844
2020-04-01,838.9452604996393
2020-04-08,823.5433604996393
2020-04-15,805.9339604996393
2020-04-22,789.3799604996393
2020-04-29,786.3886604996393
2020-05-06,780.8202604996393
2020-05-13,777.2130604996393
2020-05-20,773.1728604996393
2020-05-27,770.5802604996393
2020-06-03,768.1561604996393
2020-06-10,768.2109604996393
2020-06-17,765.5844604996392
2020-06-24,764.0571604996393
2020-07-01,761.2325689701896
2020-07-08,763.5625689701895
2020-07-15,762.7171689701896
2020-07-22,761.4502689701897
2020-07-29,760.1598689701896
2020-08-05,759.3495689701896
2020-08-12,757.4270689701896
2020-08-19,757.0816689701896
2020-08-26,754.8661689701896
2020-09-02,753.1947689701896
2020-09-09,755.0969689701896
2020-09-16,754.8029689701896
2020-09-23,754.2115689701895
2020-09-30,755.7747689701896
2020-10-07,753.5621334071359
2020-10-14,752.7394334071358
2020-10-21,753.2404334071358
2020-10-28,751.9906334071359
2020-11-04,753.0860334071358
2020-11-11,753.4828334071359
2020-11-18,751.3783334071359
2020-11-25,751.8986334071359
2020-12-02,749.3087334071358
2020-12-09,752.0029334071359
2020-12-16,751.9644334071359
2020-12-23,752.4092334071358
2020-12-30,749.1611334071358
2021-01-06,749.7293406138148
2021-01-13,748.3653406138147
2021-01-20,748.6582406138148
2021-01-27,747.1552406138147
2021-02-03,746.0329406138147
2021-02-10,747.1361406138147
2021-02-17,747.5131406138148
2021-02-24,746.7051406138148
2021-03-03,748.2578406138148
2021-03-10,747.2913406138148
2021-03-17,746.2515406138148
2021-03-24,743.7653406138147
2021-03-31,745.9372406138148
2021-04-07,740.3378968687921
2021-04-14,738.774296868792
2021-04-21,737.748096868792
2021-04-28,742.095396868792
2021-05-05,742.122896868792
2021-05-12,747.4004968687921
2021-05-19,750.449896868792
2021-05-26,753.606796868792
2021-06-02,753.233496868792
2021-06-09,755.402396868792
2021-06-16,755.707696868792
2021-06-23,757.6648968687921
2021-06-30,762.6341968687921
2021-07-07,761.5876250531641
2021-07-14,762.3026250531641
2021-07-21,764.2135250531641
2021-07-28,766.4377250531641
2021-08-04,768.306925053164
2021-08-11,770.044325053164
2021-08-18,772.4991250531641
2021-08-25,772.122725053164
2021-09-01,771.9086250531641
2021-09-08,772.5957250531641
2021-09-15,773.7120250531641
2021-09-22,775.120425053164
2021-09-29,780.141625053164
2021-10-06,779.2863429154014
2021-10-13,783.0213429154014
2021-10-20,784.3829429154014
2021-10-27,787.4200429154014
2021-11-03,788.1395429154014
2021-11-10,791.1421429154013
2021-11-17,794.9043429154013
2021-11-24,798.9327429154014
2021-12-01,802.0998429154014
2021-12-08,803.1056429154014
2021-12-15,803.5405429154014
2021-12-22,806.3195429154014
2021-12-29,806.8191429154014
2022-01-05,806.6561
2022-01-12,809.9634
2022-01-19,811.8005
2022-01-26,813.7149
2022-02-02,816.0224
2022-02-09,817.0988
2022-02-16,818.5492
2022-02-23,823.4943
2022-03-02,827.3909
2022-03-09,829.5922
2022-03-16,833.5127
2022-03-23,839.2127
2022-03-30,847.4853
2022-04-06,846.4174
2022-04-13,851.6748
2022-04-20,852.5706
2022-04-27,856.2381
2022-05-04,858.3773
2022-05-11,862.4076
2022-05-18,863.0419
2022-05-25,867.8872
2022-06-01,870.5322
2022-06-08,873.2827
2022-06-15,874.4518
2022-06-22,882.0582
2022-06-29,886.1762
2022-07-06,888.8546
2022-07-13,891.3001
2022-07-20,893.8094
2022-07-27,896.1424
2022-08-03,897.9871
2022-08-10,900.3594
2022-08-17,901.3988
2022-08-24,905.5178
2022-08-31,909.5253
2022-09-07,909.9825
2022-09-14,913.107
2022-09-21,916.0142
2022-09-28,918.6007
2022-10-05,920.8263
2022-10-12,924.0771
2022-10-19,925.9084
2022-10-26,928.2811
2022-11-02,928.5736
2022-11-09,929.3654
2022-11-16,929.5209
2022-11-23,933.5088
2022-11-30,936.4237
2022-12-07,935.1018
2022-12-14,937.2398
2022-12-21,937.6159
2022-12-28,937.2553
2023-01-04,943.8693
2023-01-11,946.3449
2023-01-18,952.1687
2023-01-25,952.2438
2023-02-01,953.6889
2023-02-08,955.927
2023-02-15,958.7677
2023-02-22,961.3385
2023-03-01,960.6737
2023-03-08,965.6921
2023-03-15,968.9952
2023-03-22,972.336
2023-03-29,975.3538
2023-04-05,975.7352
2023-04-12,975.126
2023-04-19,978.2987
2023-04-26,983.4378
2023-05-03,981.9228
2023-05-10,982.8652
2023-05-17,985.7429
2023-05-24,987.3765
2023-05-31,990.2255
2023-06-07,989.851
2023-06-14,991.8574
2023-06-21,993.2779
2023-06-28,992.6093
2023-07-05,993.6785
2023-07-12,994.7377
2023-07-19,998.5308
2023-07-26,1000.0683
2023-08-02,999.6838
2023-08-09,1002.973
2023-08-16,1004.5636
2023-08-23,1007.7495
2023-08-30,1012.694
2023-09-06,1010.6834
2023-09-13,1013.65
2023-09-20,1017.1752
2023-09-27,1018.571
2023-10-04,1016.0499
2023-10-11,1018.7883
2023-10-18,1019.59
2023-10-25,1021.8294
2023-11-01,1017.4465
2023-11-08,1023.8565
2023-11-15,1023.4367
2023-11-22,1027.6829
2023-11-29,1033.9462
2023-12-06,1027.8073
2023-12-13,1029.3872
2023-12-20,1028.9527
2023-12-27,1029.504
2024-01-03,1029.0001
2024-01-10,1033.4273
2024-01-17,1035.7992
2024-01-24,1035.795
2024-01-31,1038.9889
2024-02-07,1040.4916
2024-02-14,1043.812
2024-02-21,1044.1579
2024-02-28,1052.3039
2024-03-06,1048.5865
2024-03-13,1053.4
2024-03-20,1054.5657
2024-03-27,1053.8033
2024-04-03,1054.3702
2024-04-10,1052.6077
